完整名称,IndexID,CodeName,FullName,ID,生命值,攻击力,防御力,暴击伤害,失衡值上限,能否失衡,失衡值自动回复,失衡值自动回复时限,基础失衡恢复速度,默认失衡恢复时间,失衡易伤倍率,可连携次数,初始抗打断等级,冻结时间抵抗,冰伤害抗性,火伤害抗性,电伤害抗性,物理伤害抗性,以太伤害抗性,冰异常抗性,火异常抗性,电异常抗性,物理异常抗性,以太异常抗性,冰失衡抗性,火失衡抗性,电失衡抗性,物理失衡抗性,以太失衡抗性,冰异常条,火异常条,电异常条,物理异常条,以太异常条,基础积蓄上限提升系数,能量球掉落,未知变量（1.7版本新增）,标签列表,70级最大生命值,70级最大攻击力,70级最大失衡值上限,60级及以上防御力
索迪代斯·蓄能型,11694,Monster_SordidusRed,Sordidus - Energized,900011694,1514,69,40,0.5,992,True,0.05,0.0,0.1538,6.501951,0.5,1,1,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,10001,10012,10003,10004,10005,0.0,,50,"以骸, 强化型, 小体型, 红色",375396.3,2249.8209,2331.2,635.2
「霸主侵蚀体·庞培」,11701,Monster_TyrantPompey,Corrupted Overlord - Pompey,900011701,11129,132,60,0.5,6762,True,0.0,0.0,0.0833,12.0048,0.5,3,5,0.75,0.0,-0.2,0.4,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,30011,30012,30003,30004,30005,0.0,5.0,100,"以骸, 主线首领, 中体型, 特殊死亡效果, 中级死亡效果",2759435.55,4304.0052,15890.7,952.8
「霸主侵蚀体·庞培」,11702,Monster_TyrantPompey,Corrupted Overlord - Pompey,900011702,18925,158,60,0.5,6762,True,0.0,0.0,0.0833,12.0048,0.5,3,5,0.75,0.0,-0.2,0.4,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,30011,30012,30003,30004,30005,0.0,5.0,100,"以骸, 主线首领, 中体型, 特殊死亡效果, 中级死亡效果",4692453.75,5151.7638,15890.7,952.8
「霸主侵蚀体·庞培」,11703,Monster_TyrantPompey,Corrupted Overlord - Pompey,900011703,20728,173,60,0.5,7084,True,0.0,0.0,0.0833,12.0048,0.5,3,5,0.75,0.0,-0.2,0.4,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,30011,30012,30003,30004,30005,0.1,5.0,100,"以骸, 主线首领, 中体型, 特殊死亡效果, 中级死亡效果, 仅2阶段",5139507.6,5640.8553,16647.4,952.8
色雷斯人,11711,Monster_Thracian,Thracian,900011711,18456,132,60,0.5,5820,True,0.0,0.0,0.0833,12.0048,0.5,3,5,0.75,-0.2,0.0,0.0,0.0,-0.2,-0.2,0.0,0.0,0.0,-0.2,-0.2,0.0,0.0,0.0,-0.2,30001,30002,30003,30004,30015,0.0,5.0,100,"以骸, 中体型, 首领",4576165.2,4304.0052,13677.0,952.8
色雷斯人,11712,Monster_Thracian,Thracian,900011712,18456,132,60,0.5,5820,True,0.0,0.0,0.0833,12.0048,0.5,3,5,0.75,-0.2,0.0,0.0,0.0,-0.2,-0.2,0.0,0.0,0.0,-0.2,-0.2,0.0,0.0,0.0,-0.2,30001,30002,30003,30004,30015,0.0,5.0,100,"以骸, 中体型, 首领, 合作, HatredLine",4576165.2,4304.0052,13677.0,952.8
地精·蓄能型,11721,Monster_GoblinRed,Goblin - Energized,900011721,6759,92,45,0.5,3335,True,0.0,0.0,0.1,10.0,0.5,2,3,0.5,0.0,-0.2,0.2,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,20001,20012,20003,20004,20005,0.0,3.0,75,"以骸, 非强化型, 地精, 中体型, 红色",1675894.05,2999.7612,7837.25,714.6
地精·蓄能型,11722,Monster_GoblinRed,Goblin - Energized,900011722,7001,106,45,0.5,3783,True,0.0,0.0,0.1,10.0,0.5,2,5,0.5,0.0,-0.2,0.2,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,20001,20012,20003,20004,20005,0.0,3.0,75,"以骸, 强化型, 地精, 中体型, 红色",1735897.95,3456.2466,8890.05,714.6
铁道地精·蓄能型,11723,Monster_GoblinMetroRed,Metro Goblin - Energized,900011723,6759,92,45,0.5,3335,True,0.0,0.0,0.1,10.0,0.5,2,3,0.5,0.0,-0.2,0.2,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,20001,20012,20003,20004,20005,0.0,3.0,75,"以骸, 非强化型, 铁道地精, 中体型, 红色",1675894.05,2999.7612,7837.25,714.6
铁道地精·蓄能型,11724,Monster_GoblinMetroRed,Metro Goblin - Energized,900011724,7001,106,45,0.5,3783,True,0.0,0.0,0.1,10.0,0.5,2,5,0.5,0.0,-0.2,0.2,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,20001,20012,20003,20004,20005,0.0,3.0,75,"以骸, 强化型, 铁道地精, 中体型, 红色",1735897.95,3456.2466,8890.05,714.6
离子体·法布提,11731,Monster_GiantEnergy,Ionized - Farbauti,900011731,8417,92,45,0.5,4161,True,0.0,0.0,0.0769,13.0039,0.5,2,5,0.5,0.2,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,-0.2,20001,20002,20003,20004,20015,0.0,3.0,75,"以骸, 非强化型, 大体型, 能量, 特殊死亡效果, 中级死亡效果",2086995.15,2999.7612,9778.35,714.6
离子体·法布提,11732,Monster_GiantEnergy,Ionized - Farbauti,900011732,8736,106,45,0.5,4753,True,0.0,0.0,0.0769,13.0039,0.5,2,5,0.5,0.2,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,-0.2,20001,20002,20003,20004,20015,0.0,3.0,75,"以骸, 强化型, 大体型, 能量, 特殊死亡效果, 中级死亡效果",2166091.2,3456.2466,11169.55,714.6
离子体·塔纳托斯,11741,Monster_DeathXIIIEnergy,Ionized - Thanatos,900011741,7951,97,45,0.5,2451,True,0.0,0.0,0.1,10.0,1.0,2,3,0.5,0.2,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,-0.2,20001,20002,20003,20004,20015,0.0,3.0,75,"以骸, 非强化型, 中体型, 能量",1971450.45,3162.7917,5759.85,714.6
离子体·塔纳托斯,11742,Monster_DeathXIIIEnergy,Ionized - Thanatos,900011742,8179,111,45,0.5,2781,True,0.0,0.0,0.1,10.0,1.0,2,5,0.5,0.2,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,-0.2,20001,20002,20003,20004,20015,0.0,3.0,75,"以骸, 强化型, 中体型, 能量",2027983.05,3619.2771,6535.35,714.6
离子体·杜拉罕,11751,Monster_DurahanEnergy,Ionized - Dullahan,900011751,7097,97,58,0.5,3502,True,0.0,0.0,0.1,10.0,0.5,2,3,0.5,0.2,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,-0.2,20001,20002,20003,20004,20015,0.0,3.0,75,"以骸, 非强化型, 中体型, 能量",1759701.15,3162.7917,8229.7,921.04
离子体·杜拉罕,11752,Monster_DurahanEnergy,Ionized - Dullahan,900011752,7351,111,58,0.5,3972,True,0.0,0.0,0.1,10.0,0.5,2,5,0.5,0.2,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,-0.2,20001,20002,20003,20004,20015,0.0,3.0,75,"以骸, 强化型, 中体型, 能量",1822680.45,3619.2771,9334.2,921.04
轰击猎兵,11761,Monster_GrenadierJaeger,Demolition Jaeger,900011761,1235,59,40,0.5,630,True,0.0,0.0,0.1538,6.501951,0.5,1,1,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,10001,10002,10013,10004,10005,0.0,,50,"生物, 非强化型, 小体型",306218.25,1923.7599,1480.5,635.2
轰击猎兵,11762,Monster_GrenadierJaeger,Demolition Jaeger,900011762,1510,59,40,0.5,945,True,0.0,0.0,0.1538,6.501951,0.5,1,1,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,10001,10002,10013,10004,10005,0.0,,50,"生物, 强化型, 小体型",374404.5,1923.7599,2220.75,635.2
掷弹猎兵,11763,Monster_GrenadierJaegerCam,Grenadier Jaegers,900011763,1235,59,40,0.5,630,True,0.0,0.0,0.1538,6.501951,0.5,1,1,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,-0.2,0.0,-0.2,0.0,10001,10012,10003,10004,10005,0.0,,50,"生物, 非强化型, 小体型",306218.25,1923.7599,1480.5,635.2
掷弹猎兵,11764,Monster_GrenadierJaegerCam,Grenadier Jaegers,900011764,1510,59,40,0.5,945,True,0.0,0.0,0.1538,6.501951,0.5,1,1,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,-0.2,0.0,-0.2,0.0,10001,10012,10003,10004,10005,0.0,,50,"生物, 强化型, 小体型",374404.5,1923.7599,2220.75,635.2
离子体·瑟托迪亚,11771,Monster_Cyrtoidea,Ionized - Cyrtoidea,900011771,1123,60,36,0.5,600,True,0.0,0.0,0.1538,6.501951,0.5,1,1,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,-0.2,10001,10002,10003,10004,10015,0.0,,50,"以骸, 非强化型, 小体型",278447.85,1956.366,1410.0,571.68
离子体·瑟托迪亚,11772,Monster_Cyrtoidea,Ionized - Cyrtoidea,900011772,1373,60,36,0.5,900,True,0.0,0.0,0.1538,6.501951,0.5,1,1,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,-0.2,10001,10002,10003,10004,10015,0.0,,50,"以骸, 强化型, 小体型",340435.35,1956.366,2115.0,571.68
离子体·纳塞勒亚,11781,Monster_Nassellaria,Ionized - Nassellaria,900011781,1123,60,36,0.5,600,True,0.0,0.0,0.1538,6.501951,0.5,1,1,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,-0.2,10001,10002,10003,10004,10015,0.0,,50,"以骸, 非强化型, 小体型",278447.85,1956.366,1410.0,571.68
离子体·纳塞勒亚,11782,Monster_Nassellaria,Ionized - Nassellaria,900011782,1373,60,36,0.5,900,True,0.0,0.0,0.1538,6.501951,0.5,1,1,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,-0.2,10001,10002,10003,10004,10015,0.0,,50,"以骸, 强化型, 小体型",340435.35,1956.366,2115.0,571.68
伐木机,11791,Monster_Harvester,Lumberjack,900011791,20134,144,60,0.5,6097,True,0.0,0.0,0.0833,12.0048,0.5,3,5,0.75,0.2,0.0,-0.2,0.0,0.0,0.2,0.0,-0.2,0.0,0.0,0.2,0.0,-0.2,0.0,0.0,30001,30002,30013,30004,30005,0.1,5.0,100,"机械, 中体型, 首领",4992225.3,4695.2784,14327.95,952.8
牲鬼·布林格,11811,Monster_SacrificeBringer,Sacrifice - Bringer,900011811,12189,144,60,0.5,7084,True,0.0,0.0,0.0833,12.0048,0.5,3,5,0.75,-0.2,0.0,0.0,0.2,0.0,-0.2,0.0,0.0,0.2,0.0,-0.2,0.0,0.0,0.2,0.0,30001,30002,30003,30004,30005,0.1,5.0,100,"以骸, 大体型, 布林格1阶段, 灰色, 主线首领",3022262.55,4695.2784,16647.4,952.8
牲鬼·布林格,11812,Monster_SacrificeBringer,Sacrifice - Bringer,900011812,20728,173,60,0.5,7084,True,0.0,0.0,0.0833,12.0048,0.5,3,5,0.75,-0.2,0.0,0.0,0.2,0.0,-0.2,0.0,0.0,0.2,0.0,-0.2,0.0,0.0,0.2,0.0,30001,30002,30003,30004,30005,0.1,5.0,100,"以骸, 大体型, 布林格2阶段, 灰色, 主线首领",5139507.6,5640.8553,16647.4,952.8
牲鬼·布林格（召唤物手）,11813,Monster_SacrificeBringerHand,Sacrifice - Bringer (Hand),900011813,2441,83,43,0.5,693,False,0.0,0.0,0.1538,6.50195059,0.5,1,99,0.0,-0.2,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,10011,10002,10003,10004,10005,0.1,,50,"以骸, 非强化型, 大体型, 主线首领, 召唤物",605245.95,2706.3063,1628.55,682.84
绽壳虫,11814,Monster_Shatterbug,Shatterbug,900011814,562,42,36,0.5,300,True,0.0,0.0,0.1538,6.501951,0.5,1,1,0.0,-0.2,0.0,0.0,0.0,-0.2,-0.2,0.0,0.0,0.0,-0.2,-0.2,0.0,0.0,0.0,-0.2,10001,10002,10003,10004,10015,0.0,,50,"以骸, 非强化型, 小体型, 橙色",139347.9,1369.4562,705.0,571.68
绽壳虫,11815,Monster_Shatterbug,Shatterbug,900011815,562,42,36,0.5,300,True,0.0,0.0,0.1538,6.501951,0.5,1,1,0.0,-0.2,0.0,0.0,0.0,-0.2,-0.2,0.0,0.0,0.0,-0.2,-0.2,0.0,0.0,0.0,-0.2,10001,10002,10003,10004,10015,0.0,,50,"以骸, 非强化型, 小体型, 橙色",139347.9,1369.4562,705.0,571.68
绽壳虫,11816,Monster_Shatterbug,Shatterbug,900011816,562,42,36,0.5,300,True,0.0,0.0,0.1538,6.501951,0.5,1,1,0.0,-0.2,0.0,0.0,0.0,-0.2,-0.2,0.0,0.0,0.0,-0.2,-0.2,0.0,0.0,0.0,-0.2,10001,10002,10003,10004,10015,0.0,,50,"以骸, 非强化型, 小体型, 橙色",139347.9,1369.4562,705.0,571.68
牲鬼·布林格,11818,Monster_SacrificeBringer,Sacrifice - Bringer,900011818,20728,173,60,0.5,7084,True,0.0,0.0,0.0833,12.0048,0.5,3,5,0.75,-0.2,0.0,0.0,0.2,0.0,-0.2,0.0,0.0,0.2,0.0,-0.2,0.0,0.0,0.2,0.0,30001,30002,30003,30004,30005,0.1,5.0,100,"以骸, 大体型, 布林格2阶段, 灰色, 主线首领, 仅2阶段",5139507.6,5640.8553,16647.4,952.8
牲鬼·布林格,11819,Monster_SacrificeBringer,Sacrifice - Bringer,900011819,12189,144,60,0.5,7084,True,0.0,0.0,0.0833,12.0048,0.5,3,5,0.75,-0.2,0.0,0.0,0.2,0.0,-0.2,0.0,0.0,0.2,0.0,-0.2,0.0,0.0,0.2,0.0,30001,30002,30003,30004,30005,0.1,5.0,100,"以骸, 大体型, 布林格1阶段, 灰色, 主线首领",3022262.55,4695.2784,16647.4,952.8
阿佩卡（寄生态）,11821,Monster_AlpecaInfested,Alpeca (Infested),900011821,1550,79,36,0.5,660,True,0.0,0.0,0.1538,6.501951,0.5,1,1,0.0,-0.2,0.0,0.0,0.0,-0.2,-0.2,0.0,0.0,0.0,-0.2,-0.2,0.0,0.0,0.0,-0.2,10001,10002,10003,10004,10015,0.1,,50,"以骸, 非强化型, 小体型",384322.5,2575.8819,1551.0,571.68
阿佩卡（寄生态）,11822,Monster_AlpecaInfested,Alpeca (Infested),900011822,1895,79,36,0.5,990,True,0.0,0.0,0.1538,6.501951,0.5,1,1,0.0,-0.2,0.0,0.0,0.0,-0.2,-0.2,0.0,0.0,0.0,-0.2,-0.2,0.0,0.0,0.0,-0.2,10001,10002,10003,10004,10015,0.1,,50,"以骸, 强化型, 小体型",469865.25,2575.8819,2326.5,571.68
提尔锋（寄生态）,11831,Monster_TyrfingInfested,Tyrfing (Infested),900011831,1550,79,36,0.5,660,True,0.0,0.0,0.1538,6.501951,0.5,1,1,0.0,-0.2,0.0,0.0,0.0,-0.2,-0.2,0.0,0.0,0.0,-0.2,-0.2,0.0,0.0,0.0,-0.2,10001,10002,10003,10004,10015,0.1,,50,"以骸, 非强化型, 小体型",384322.5,2575.8819,1551.0,571.68
提尔锋（寄生态）,11832,Monster_TyrfingInfested,Tyrfing (Infested),900011832,1895,79,36,0.5,990,True,0.0,0.0,0.1538,6.501951,0.5,1,1,0.0,-0.2,0.0,0.0,0.0,-0.2,-0.2,0.0,0.0,0.0,-0.2,-0.2,0.0,0.0,0.0,-0.2,10001,10002,10003,10004,10015,0.1,,50,"以骸, 强化型, 小体型",469865.25,2575.8819,2326.5,571.68
彷徨猎手,11841,Monster_WanderingHunter,Wandering Hunter,900011841,40267,144,100,0.5,6929,True,0.0,0.0,0.0833,12.0048019,0.5,3,5,0.75,-0.2,-0.2,0.0,0.4,0.0,-0.2,-0.2,0.0,0.2,0.0,-0.2,-0.2,0.0,0.2,0.0,30011,30012,30003,30004,30005,0.38,5.0,100,"以骸, 中体型, 主线首领, 秽盾首领, 秽蚀",9984202.65,4695.2784,16283.15,1588.0
彷徨猎手,11842,Monster_WanderingHunter,Wandering Hunter,900011842,40267,144,100,0.5,6929,True,0.0,0.0,0.0833,12.0048019,0.5,3,5,0.75,-0.2,-0.2,0.0,0.4,0.0,-0.2,-0.2,0.0,0.2,0.0,-0.2,-0.2,0.0,0.2,0.0,30011,30012,30003,30004,30005,0.38,5.0,100,"以骸, 中体型, 主线首领, 秽盾首领, 高档位秽盾上限, 秽蚀",9984202.65,4695.2784,16283.15,1588.0
刺椎原虫,11851,Monster_Hitchspiker,Hitchspiker,900011851,387,72,36,0.5,660,False,0.0,0.0,0.1538,6.501951,0.5,1,1,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,-0.2,10001,10002,10003,10004,10015,0.1,,50,"以骸, 非强化型, 小体型, 非计数",95956.65,2347.6392,1551.0,571.68
刺椎原虫,11852,Monster_Hitchspiker,Hitchspiker,900011852,474,72,36,0.5,990,False,0.0,0.0,0.1538,6.501951,0.5,1,1,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,-0.2,10001,10002,10003,10004,10015,0.1,,50,"以骸, 强化型, 小体型, 非计数",117528.3,2347.6392,2326.5,571.68
恶名·冥宁芙,11861,Monster_NotoriousMarionette,Notorious - Marionette,900011861,26787,144,60,0.5,6097,True,0.0,0.0,0.1428,7.002801,1.0,3,5,0.75,-0.2,0.0,0.0,0.0,-0.2,-0.2,0.0,0.0,0.0,-0.2,-0.2,0.0,0.0,0.0,-0.2,30001,30002,30003,30004,30015,0.1,5.0,100,"以骸, 中体型, 主线首领, 恶名·冥宁芙（首领）",6641836.65,4695.2784,14327.95,952.8
恶名·冥宁芙（伴舞分身）,11871,Monster_NotoriousMarionette_Summon,,900011871,95,111,50,0.5,4035,False,0.0,0.0,0.1428,7.00280112,1.0,2,5,0.5,-0.2,0.0,0.0,0.0,-0.2,-0.2,0.0,0.0,0.0,-0.2,-0.2,0.0,0.0,0.0,-0.2,20001,20002,20003,20004,20015,0.1,3.0,75,"以骸, 中体型, 主线首领, 恶名·冥宁芙（召唤物）, 非计数, 召唤物",23555.25,3619.2771,9482.25,794.0
恶名·庞培,11881,Monster_NotoriousPompey,Notorious - Pompey,900011881,20728,173,60,0.5,7084,True,0.0,0.0,0.0833,12.0048,0.5,3,5,0.75,0.0,-0.2,0.4,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,30011,30012,30003,30004,30005,0.1,5.0,100,"以骸, 主线首领, 中体型, 特殊死亡效果, 中级死亡效果",5139507.6,5640.8553,16647.4,952.8
自律强袭单位·「提丰·破坏者型」,11891,Monster_TyphonDestroyer,Autonomous Assault Unit - Typhon Destroyer,900011891,23630,144,60,0.5,6097,True,0.0,0.0,0.0833,12.0048,1.0,3,5,0.75,0.0,0.2,-0.2,0.0,0.0,0.0,0.2,-0.2,0.0,0.0,0.0,0.2,-0.2,0.0,0.0,30001,30002,30013,30004,30005,0.1,5.0,100,"机械, 大体型, 黑色, 首领",5859058.5,4695.2784,14327.95,952.8
恶名·死路屠夫,11901,Monster_NotoriousDeadEndButcher,Notorious - Dead End Butcher,900011901,20662,144,60,0.5,6590,True,0.0,0.0,0.0833,12.0048,0.5,3,5,0.75,-0.2,0.0,0.0,0.0,-0.2,-0.2,0.0,0.0,0.0,-0.2,-0.2,0.0,0.0,0.0,-0.2,30001,30002,30003,30004,30015,0.1,5.0,100,"以骸, 大体型, 死路屠夫1阶段, 黑色, 仅1阶段, 主线首领",5123142.9,4695.2784,15486.5,952.8
特勤护卫,11911,Monster_Bodyguard,Security Operative,900011911,1348,76,36,0.5,660,True,0.0,0.0,0.1538,6.501951,0.5,1,1,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,-0.2,0.0,-0.2,0.0,10001,10012,10003,10004,10005,0.1,,50,"生物, 非强化型, 小体型, 特勤护卫, 特勤护卫类型1",334236.6,2478.0636,1551.0,571.68
特勤护卫,11912,Monster_Bodyguard,Security Operative,900011912,1348,76,36,0.5,660,True,0.0,0.0,0.1538,6.501951,0.5,1,1,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,-0.2,0.0,-0.2,0.0,10001,10012,10003,10004,10005,0.1,,50,"生物, 非强化型, 小体型, 特勤护卫, 特勤护卫类型2",334236.6,2478.0636,1551.0,571.68
特勤护卫,11913,Monster_Bodyguard,Security Operative,900011913,1348,76,36,0.5,660,True,0.0,0.0,0.1538,6.501951,0.5,1,1,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,-0.2,0.0,-0.2,0.0,10001,10012,10003,10004,10005,0.1,,50,"生物, 非强化型, 小体型, 特勤护卫, 特勤护卫类型3",334236.6,2478.0636,1551.0,571.68
特勤护卫,11914,Monster_Bodyguard,Security Operative,900011914,1348,76,36,0.5,660,True,0.0,0.0,0.1538,6.501951,0.5,1,1,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,-0.2,0.0,-0.2,0.0,10001,10012,10003,10004,10005,0.1,,50,"生物, 非强化型, 小体型, 特勤护卫, 特勤护卫类型4",334236.6,2478.0636,1551.0,571.68
特勤护卫,11915,Monster_Bodyguard,Security Operative,900011915,1648,76,36,0.5,990,True,0.0,0.0,0.1538,6.501951,0.5,1,1,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,-0.2,0.0,-0.2,0.0,10001,10012,10003,10004,10005,0.1,,50,"生物, 强化型, 小体型, 特勤护卫, 特勤护卫类型1",408621.6,2478.0636,2326.5,571.68
特勤护卫,11916,Monster_Bodyguard,Security Operative,900011916,1648,76,36,0.5,990,True,0.0,0.0,0.1538,6.501951,0.5,1,1,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,-0.2,0.0,-0.2,0.0,10001,10012,10003,10004,10005,0.1,,50,"生物, 强化型, 小体型, 特勤护卫, 特勤护卫类型2",408621.6,2478.0636,2326.5,571.68
特勤护卫,11917,Monster_Bodyguard,Security Operative,900011917,1648,76,36,0.5,990,True,0.0,0.0,0.1538,6.501951,0.5,1,1,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,-0.2,0.0,-0.2,0.0,10001,10012,10003,10004,10005,0.1,,50,"生物, 强化型, 小体型, 特勤护卫, 特勤护卫类型3",408621.6,2478.0636,2326.5,571.68
特勤护卫,11918,Monster_Bodyguard,Security Operative,900011918,1648,76,36,0.5,990,True,0.0,0.0,0.1538,6.501951,0.5,1,1,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,-0.2,0.0,-0.2,0.0,10001,10012,10003,10004,10005,0.1,,50,"生物, 强化型, 小体型, 特勤护卫, 特勤护卫类型4",408621.6,2478.0636,2326.5,571.68
骇鸟,11941,Monster_TerrorBird,Terror Raptor,900011941,21502,144,60,0.5,6097,True,0.0,0.0,0.1428,7.002801,1.0,3,5,0.75,0.2,0.0,-0.2,0.0,0.0,0.2,0.0,-0.2,0.0,0.0,0.2,0.0,-0.2,0.0,0.0,30001,30002,30013,30004,30005,0.1,5.0,100,"机械, 大体型, 首领",5331420.9,4695.2784,14327.95,952.8
帕里库斯,11951,Monster_Palicus,Palicus,900011951,20548,144,60,0.5,4268,True,0.0,0.0,0.0833,12.0048,1.0,3,5,0.75,-0.2,0.0,0.0,0.0,-0.2,-0.2,0.0,0.0,0.0,-0.2,-0.2,0.0,0.0,0.0,-0.2,30001,30002,30003,30004,30015,0.1,5.0,100,"以骸, 中体型, 首领, 帕里库斯",5094876.6,4695.2784,10029.8,952.8
帕里库斯（复制体）,11952,Monster_Palicus_Clone,Palicus (Clone),900011952,20548,144,60,0.5,4268,True,0.0,0.0,0.0833,12.0048,1.0,3,5,0.75,-0.2,0.0,0.0,0.0,-0.2,-0.2,0.0,0.0,0.0,-0.2,-0.2,0.0,0.0,0.0,-0.2,30001,30002,30003,30004,30015,0.1,5.0,100,"以骸, 中体型, 首领, 帕里库斯, 复制体",5094876.6,4695.2784,10029.8,952.8
特佩什,11961,Monster_Tepes,Tepes,900011961,21297,144,60,0.5,7926,True,0.0,0.0,0.0833,12.0048,0.25,3,5,0.75,-0.2,0.0,0.0,0.0,-0.2,-0.2,0.0,0.0,0.0,-0.2,-0.2,0.0,0.0,0.0,-0.2,30001,30002,30003,30004,30015,0.1,5.0,100,"以骸, 大体型, 首领",5280591.15,4695.2784,18626.1,952.8
特战强袭轰击者,11971,Monster_TacticalAssaultGunner,Specialized Assault Bomber,900011971,18616,144,60,0.5,6097,True,0.0,0.0,0.0833,12.0048,0.25,3,5,0.75,0.0,0.2,-0.2,0.0,0.0,0.0,0.2,-0.2,0.0,0.0,0.0,0.2,-0.2,0.0,0.0,30001,30002,30013,30004,30005,0.1,5.0,100,"生物, 中体型, 首领",4615837.2,4695.2784,14327.95,952.8
特战强袭轰击者,11972,Monster_TacticalAssaultGunner,Specialized Assault Bomber,900011972,18616,144,60,0.5,6097,True,0.0,0.0,0.0833,12.0048,0.25,3,5,0.75,0.0,0.2,-0.2,0.0,0.0,0.0,0.2,-0.2,0.0,0.0,0.0,0.2,-0.2,0.0,0.0,30001,30002,30013,30004,30005,0.1,5.0,100,"生物, 中体型, 首领, 合作, HatredLine",4615837.2,4695.2784,14327.95,952.8
暗渊惩戒者,11981,Monster_HugoVlad,Abyssal Enforcer,900011981,22398,144,60,0.5,6097,True,0.0,0.0,0.1428,7.002801,1.0,3,1,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30011,30002,30003,30004,30005,0.1,5.0,100,"生物, 小体型, 首领, 不提升抗打断能力",5553584.1,4695.2784,14327.95,952.8
离子体·多佩冈亚·暗渊惩戒者,11982,Monster_HugoVladSlime,Ionized - Doppelganger - Abyssal Enforcer,900011982,22398,144,60,0.5,6097,True,0.0,0.0,0.1428,7.002801,1.0,3,1,0.75,0.4,-0.2,0.0,-0.2,0.0,0.2,-0.2,0.0,-0.2,0.0,0.2,-0.2,0.0,-0.2,0.0,30011,30012,30003,30004,30005,0.1,5.0,100,"以骸, 小体型, 首领, 多佩冈亚, 不提升抗打断能力",5553584.1,4695.2784,14327.95,952.8
